Name	Length	EffectiveLength	TPM	NumReads
FBgn0036998	947	765.504	17.3331	117.176
FBgn0050159	1369.39	1187.72	50.1488	526
FBgn0035675	429.087	247.872	41.572	91
FBgn0030800	1707	1525.32	25.0927	338.004
FBgn0262844	366	184.841	0	0
FBgn0263748	881	699.527	0.485628	3
FBgn0031598	2960	2778.32	15.9768	392
FBgn0051342	3947.26	3765.58	58.4526	1943.79
FBgn0036222	2148	1966.32	0	0
FBgn0261802	6400.69	6219.02	47.7174	2620.66
FBgn0035670	936	754.513	7.05372	47
FBgn0015399	4082.6	3900.92	152.319	5247.27
FBgn0083950	6219.9	6038.22	0.093767	5
FBgn0030794	2027	1845.32	3.37503	55
FBgn0011768	1337	1155.32	178.776	1824
FBgn0285949	509.122	327.838	6211.08	17982
FBgn0034946	1685.49	1503.81	49.8226	661.657
FBgn0033323	1865.5	1683.82	0	0
FBgn0034422	1270	1088.32	16.0232	154
FBgn0030610	521	339.709	80.0003	240
FBgn0000592	1768.72	1587.04	0.285403	4
FBgn0004449	11577.2	11395.5	17.4294	1754
FBgn0031286	1533	1351.32	23.6307	282
FBgn0024542	1286.38	1104.7	15.2732	149
FBgn0035988	1455	1273.32	0.978231	11
FBgn0036287	2999.25	2817.58	0.924356	23
FBgn0030874	1309	1127.32	16.9756	169
FBgn0034712	1959.5	1777.82	0	0
FBgn0052641	466	284.751	63.732	160.264
FBgn0038504	3040.85	2859.18	162.34	4099
FBgn0039942	1620.36	1438.68	3.38448	43
FBgn0267047	609	427.683	0.00705	0.027
FBgn0036791	1407	1225.32	0	0
FBgn0038196	626.236	444.903	95.954	377
FBgn0261571	5002	4820.32	0	0
FBgn0053170	414.67	233.482	56.6348	116.776
FBgn0260635	1878.17	1696.49	521.498	7813
FBgn0027603	5498	5316.32	28.3714	1332
FBgn0043900	4507	4325.32	20.6036	787
FBgn0264748	1240	1058.32	1.71194	16
FBgn0025693	2081.37	1899.69	31.4134	527
FBgn0033512	664	482.645	0	0
FBgn0263747	4895	4713.32	1.10514	46
FBgn0035886	838	656.574	0	0
FBgn0265538	175	13.005	0	0
FBgn0035641	1911	1729.32	11.721	179
FBgn0259713	490	308.729	0	0
FBgn0032499	2497.58	2315.9	22.5896	462
FBgn0259960	527	345.704	0	0
FBgn0030970	2224.87	2043.19	22.6398	408.502
FBgn0030358	3776	3594.32	5.32423	169
FBgn0052058	1722	1540.32	0.58812	8
FBgn0035443	2255	2073.32	6.82701	125
FBgn0030091	4267	4085.32	22.9505	828
FBgn0030482	2510	2328.32	157.381	3236
FBgn0038080	601	419.687	73.5146	272.466
FBgn0038506	1222	1040.32	0	0
FBgn0030756	1628	1446.32	0.156586	2
FBgn0032595	529	347.701	44.545	136.779
FBgn0039800	592.483	411.171	11.4164	41.454
FBgn0051913	863	681.539	0.332297	2
FBgn0050481	829	647.576	66.4098	379.783
FBgn0263246	923	741.52	0	0
FBgn0085296	375	193.838	0.584181	1
FBgn0261596	646	464.65	2174.07	8921
FBgn0039167	4088	3906.32	2.81184	97
FBgn0037004	1515	1333.32	0.633634	7.461
FBgn0032004	1105	923.322	56.2868	458.958
FBgn0266282	3590	3408.32	11.6283	350
FBgn0051682	1108	926.322	0.122243	1
FBgn0052282	323	141.86	0	0
FBgn0037943	2063	1881.32	25.8215	429
FBgn0053679	755	573.61	0	0
FBgn0036341	1507.37	1325.69	50.1399	587
FBgn0032433	2988.51	2806.83	0.847209	21
FBgn0026085	737.605	556.224	32.573	160
FBgn0002592	957	775.49	1.75223	12
FBgn0263079	2666.55	2484.87	1.59522	35.005
FBgn0032365	1515	1333.32	0.084928	1
FBgn0050443	1829	1647.32	16.8413	245
FBgn0000996	2817.62	2635.95	38.0715	886.237
FBgn0031466	757.337	575.934	0.393229	2
FBgn0033279	805	623.584	0	0
FBgn0037116	5063	4881.32	13.2692	572
FBgn0032848	2013.93	1832.26	51.2337	829
FBgn0030409	1195	1013.32	0	0
FBgn0032973	1420.07	1238.39	1.46301	16
FBgn0038319	794	612.588	55.27	299
FBgn0003882	2006	1824.32	48.415	780
FBgn0036956	1527	1345.32	0	0
FBgn0038191	3193	3011.32	0.075207	2
FBgn0034999	2331.63	2149.95	0.421355	8
FBgn0026576	1953.26	1771.58	35.4108	554
FBgn0033000	1287.54	1105.86	29.0536	283.736
FBgn0014863	2544.26	2362.58	0.383435	8
FBgn0031088	3028.92	2847.24	0.119367	3.002
FBgn0036723	1960	1778.32	1.97396	31
FBgn0015770	3262	3080.32	0	0
FBgn0051776	1964	1782.32	0	0
FBgn0038157	585	403.69	0	0
FBgn0261243	3672.58	3490.9	116.484	3591
FBgn0030204	1179	997.322	0	0
FBgn0263026	542	360.698	0	0
FBgn0261361	3070	2888.32	23.523	600
FBgn0035505	2084.14	1902.46	0.238085	4
FBgn0052248	619	437.678	0	0
FBgn0041150	3416.99	3235.32	0.490002	14
FBgn0037583	2146	1964.32	18.1587	315
FBgn0031033	2308	2126.32	1.86391	35
FBgn0034655	1296.58	1114.9	2.53916	25
FBgn0029979	7747.49	7565.81	28.6778	1916.08
FBgn0264714	701	519.636	0	0
FBgn0032080	2359.97	2178.29	0.259921	5
FBgn0036426	651	469.647	0	0
FBgn0031219	1112.09	930.424	3.04261	25
FBgn0004118	2016.93	1835.26	1.29572	21
FBgn0085324	867	685.537	0	0
FBgn0025679	1032	850.322	0	0
FBgn0029801	2333.31	2151.63	47.3649	899.989
FBgn0036926	1387.91	1206.3	1.61146	17.168
FBgn0002524	2581.4	2399.72	187.9	3982
FBgn0051760	4482.33	4300.66	0	0
FBgn0003312	1773	1591.32	0.142318	2
FBgn0039741	1651.89	1470.22	29.4988	383
FBgn0010638	792	610.589	201.96	1089
FBgn0000489	2307.86	2126.18	4.73998	89
FBgn0085242	518	336.712	8.07124	24
FBgn0036442	584	402.69	0.281201	1
FBgn0014133	4975.21	4793.53	68.6007	2904
FBgn0011272	774.756	593.357	5194.29	27217.9
FBgn0038735	1842.54	1660.86	20.9482	307.25
FBgn0010246	3453.47	3271.79	185.856	5370
FBgn0036999	1667.99	1486.31	94.9147	1245.82
FBgn0003118	3646.35	3464.68	180.205	5513.67
FBgn0037305	867	685.537	81.4336	493
FBgn0002985	2347	2165.32	0.052392	1.002
FBgn0042179	1905.86	1724.18	0.131352	2
FBgn0035529	863	681.539	24.7561	149
FBgn0011206	2282.29	2100.61	8.36429	155.161
FBgn0261532	3262.32	3080.64	36.1447	983.327
FBgn0035518	2631	2449.32	16.5048	357
FBgn0050345	2217	2035.32	15.0217	270
FBgn0030291	799	617.588	12.2847	67
FBgn0015622	2325.18	2143.5	323.115	6116.37
FBgn0039300	687.736	506.379	1856.05	8300
FBgn0051637	2598.71	2417.03	86.6717	1850
FBgn0259173	4425.59	4243.91	5.76335	216
FBgn0038455	1103	921.322	70.3027	572
FBgn0038427	3549.45	3367.77	22.7632	677
FBgn0011294	776	594.602	0	0
FBgn0263231	3198.66	3016.98	228.187	6079.62
FBgn0037778	1512	1330.32	9.78877	115
FBgn0265177	449.048	267.81	41.8596	99
FBgn0085434	11836.5	11654.8	3.57544	368.002
FBgn0040391	1643	1461.32	0.852381	11
FBgn0031857	3351.83	3170.31	0.428618	11.999
FBgn0039774	2495.75	2314.07	22.265	455
FBgn0003961	1262	1080.32	0.524088	5
FBgn0260799	2685	2503.32	27.4574	607
FBgn0004858	3324.5	3142.82	0.612515	17
FBgn0039430	2889.08	2707.4	16.1444	386
FBgn0000459	3152.51	2970.83	0.160118	4.201
FBgn0034628	2338.38	2156.7	25.0447	477
FBgn0035216	1952	1770.32	1.15135	18
FBgn0031950	2126.31	1944.64	30.338	521
FBgn0265191	2344.2	2162.52	27.0876	517.3
FBgn0004924	4159.46	3977.78	83.4713	2932.18
FBgn0265187	2651.91	2470.23	0.412564	9
FBgn0051632	3537.79	3356.11	0.101221	3
FBgn0267690	2091	1909.32	0	0
FBgn0030519	716.056	534.681	210.593	994.38
FBgn0051111	952	770.498	3.96807	27
FBgn0030686	1243	1061.32	40.0102	375
FBgn0085210	795	613.588	0	0
FBgn0034588	2219.02	2037.35	0.055581	1
FBgn0039370	1038	856.322	0	0
FBgn0259685	7779.63	7597.95	4.88838	328
FBgn0038541	3052.11	2870.43	0.0789	1.999
FBgn0052987	1037	855.322	0.132391	1
FBgn0039033	1164	982.322	0	0
FBgn0039780	1737	1555.32	0	0
FBgn0061356	1322	1140.32	0.595814	6
FBgn0250789	8137.99	7956.32	295.846	20786.9
FBgn0031422	1493	1311.32	3.71318	43
FBgn0004781	1060	878.322	0	0
FBgn0259228	5440.68	5259	110.338	5124.35
FBgn0262876	1180	998.322	0	0
FBgn0035358	934	752.515	6.01911	40
FBgn0035648	1550.5	1368.82	0	0
FBgn0050458	614	432.681	0.491564	1.878
FBgn0030441	752	570.61	0	0
FBgn0034622	2947	2765.32	0.122846	3
FBgn0032282	813	631.556	0	0
FBgn0036815	1129.66	947.982	44.1966	370
FBgn0037224	1235	1053.32	0	0
FBgn0285952	751.776	570.386	1572.93	7923
FBgn0032972	443	261.767	5.62361	13
FBgn0037781	1247.64	1065.96	5.94884	56
FBgn0038113	1349	1167.32	0	0
FBgn0033570	542.766	361.464	140.346	448
FBgn0030257	2195.49	2013.81	0.16869	3.001
FBgn0053200	629.59	448.25	0.727906	2.881
FBgn0014007	5166.61	4984.94	21.421	943
FBgn0030451	1238.57	1056.89	98.5181	919.515
FBgn0022893	1464.03	1282.35	1122.79	12715
FBgn0034481	537	355.699	0.31835	1
FBgn0261839	1894	1712.32	0.753522	11.394
FBgn0033355	722	540.629	0.418907	2
FBgn0028900	1090	908.322	0	0
FBgn0028919	968.573	787.079	34.8206	242.028
FBgn0037435	1409	1227.32	8.58048	93
FBgn0023214	1454	1272.32	44.5	500
FBgn0011589	5257.22	5075.54	0.423895	19
FBgn0011566	1762	1580.32	28.8741	402.964
FBgn0033783	2705.1	2523.42	43.887	978
FBgn0033736	918	736.523	0.461235	3
FBgn0035811	1461	1279.32	106.546	1203.73
FBgn0020765	615	433.681	0	0
FBgn0000577	2628.5	2446.82	0	0
FBgn0052123	53	15.975	0	0
FBgn0034099	943	761.509	0.148701	1
FBgn0035727	827	645.576	16.6634	95
FBgn0031238	1738.73	1557.05	16.5813	227.999
FBgn0031260	1736	1554.32	146.288	2008
FBgn0024984	892.388	710.91	27.5561	173
FBgn0020912	3273.85	3092.17	0.03662	1
FBgn0030969	1695	1513.32	37.1888	497
FBgn0259961	330	148.855	0	0
FBgn0035481	3804.32	3622.65	0.312579	10.001
FBgn0038246	2127	1945.32	0	0
FBgn0085190	564.333	383.028	0	0
FBgn0038790	268	86.902	0	0
FBgn0036415	696.699	515.337	0.219734	1
FBgn0031419	929	747.516	2.72671	18
FBgn0033763	1763	1581.32	4.43975	62
FBgn0011286	15870.8	15689.1	0.093828	12.999
FBgn0002569	2036	1854.32	0.305332	5
FBgn0034329	361	179.843	0.629643	1
FBgn0086677	7020.16	6838.48	0.057132	3.45
FBgn0261570	6251.12	6069.44	56.8288	3046
FBgn0036951	1482.65	1300.97	0.087041	1
FBgn0037834	1528	1346.32	114.724	1364
FBgn0038819	1858	1676.32	0.067551	1
FBgn0033032	1060	878.322	30.555	237
FBgn0260451	1228	1046.32	0.137062	1.266
FBgn0085208	655	473.645	6.93299	28.999
FBgn0039467	2056.66	1874.98	216.851	3590.63
FBgn0033555	724	542.628	109.855	526.421
FBgn0050430	426.5	245.284	0	0
FBtr0113685	2706	2524.32	0.023013	0.513
FBgn0038529	914	732.523	0	0
FBgn0031610	1411	1229.32	5.71101	62
FBgn0259974	685	503.643	0	0
FBgn0031500	1370.11	1188.43	9.05181	95
FBgn0261859	6684.66	6502.98	18.5971	1068
FBgn0028539	4995.18	4813.5	39.357	1673
FBgn0038485	914	732.523	0	0
FBgn0038960	2337	2155.32	0	0
FBgn0033499	1247.28	1065.6	0.212531	2
FBgn0022764	7739.37	7557.69	61.9096	4132
FBgn0033294	1786	1604.32	0	0
FBgn0036629	1700	1518.32	4.32565	58
FBgn0027052	1277	1095.32	17.2648	167
FBgn0052640	466	284.751	65.5106	164.736
FBgn0031883	2290.46	2108.79	69.6375	1296.85
FBgn0040660	595.89	414.576	246.371	902
FBgn0034243	2233	2051.32	60.6668	1099
FBgn0085209	376	194.838	1.75807	3.025
FBgn0033010	3715.46	3533.78	9.99047	311.772
FBgn0262101	1477	1295.32	4.28357	49
FBgn0024994	2025.79	1844.12	31.2548	509
FBgn0050011	3743	3561.32	93.3538	2936
FBgn0036640	2784.1	2602.42	9.87724	227
FBgn0263131	6114.35	5932.67	0.078115	4.093
FBgn0033931	755	573.61	0	0
FBgn0033278	600	418.675	0	0
FBgn0086604	4562.5	4380.82	0	0
FBgn0265767	2133.96	1952.28	2.20636	38.039
FBgn0042111	1609.77	1428.09	61.6102	776.999
FBgn0037086	986	804.457	0.140762	1
FBgn0053978	7181.69	7000.01	1.71473	106
FBgn0033076	822	640.578	0.176773	1
FBgn0036777	1439.07	1257.39	4.05256	45
FBgn0264503	6457	6275.32	0.090319	5.005
FBgn0037826	1661	1479.32	0	0
FBgn0022935	3233	3051.32	19.2222	517.968
FBgn0002891	6750	6568.32	16.0914	933.383
FBgn0037231	1194.89	1013.22	51.204	458.162
FBgn0028544	1413	1231.32	0.367854	4
FBgn0032694	2096.27	1914.59	88.8344	1502
FBgn0030816	2433	2251.32	3.71994	73.958
FBgn0037389	440	258.776	0	0
FBgn0040904	508	326.716	0.69318	2
FBgn0032348	4883	4701.32	24.1682	1003.41
FBgn0028693	995	813.454	113.173	813
FBgn0260477	822	640.578	0.70709	4
FBgn0040814	513	331.714	0	0
FBgn0035831	846	664.57	24.3659	143
FBgn0029701	573	391.692	0.289096	1
FBgn0025352	1593	1411.32	167.53	2088
FBgn0261108	3003	2821.32	17.8605	445
FBgn0262790	545.667	364.384	0	0
FBgn0261842	1868	1686.32	6.17259	91.922
FBgn0039203	1021	839.322	0	0
FBgn0037610	1254	1072.32	20.262	191.876
FBgn0045038	1931.5	1749.82	0	0
FBgn0029800	747.334	565.95	13.5745	67.844
FBgn0267881	266	84.903	0	0
FBgn0030799	1283	1101.32	16.6562	161.996
FBgn0261090	3892.2	3710.52	0.213624	7
FBgn0261109	1714	1532.32	27.0469	366
FBgn0033960	2254.38	2072.7	0.87412	15.999
FBgn0033649	3212	3030.32	13.3034	356.013
FBgn0031195	995.699	814.168	21.5578	155
FBgn0010100	2745.43	2563.76	203.837	4615
FBgn0040491	1038	856.322	0.66118	5
FBgn0037941	3415.49	3233.81	0.070174	2.004
FBgn0035945	2486.88	2305.2	28.147	573
FBgn0050000	997	815.453	74.7086	538
FBgn0036586	568	386.694	0	0
FBgn0051286	1834	1652.32	0	0
FBgn0003512	1546	1364.32	69.5308	837.735
FBgn0053882	595	413.688	2.14763	7.846
FBgn0034152	705	523.635	0.216251	1
FBgn0038683	2469.52	2287.84	26.0839	526.999
FBgn0085475	350	168.847	0.670645	1
FBgn0036767	698	516.636	0	0
FBgn0028430	556.652	375.347	279.059	925
FBgn0036872	507.311	326.028	11.8688	34.173
FBgn0264295	295	113.873	3.97764	4
FBgn0053626	504	322.72	0	0
FBgn0010750	1772.52	1590.84	57.0601	801.626
FBgn0264541	337.5	156.352	0	0
FBgn0038585	1093	911.322	48.0868	387
FBgn0051697	657	475.645	0.952279	4
FBgn0030327	2795	2613.32	14.949	345
FBgn0039238	1286	1104.32	0	0
FBgn0027866	3640.17	3458.49	46.4604	1419
FBgn0036726	762	580.607	70.2114	360
FBgn0026427	7975.07	7793.39	23.2332	1599
FBgn0039568	1053	871.322	0.259919	2
FBgn0030740	1762.53	1580.85	195.837	2734
FBgn0028506	1528	1346.32	25.9053	308
FBgn0036781	3755	3573.32	0	0
FBgn0036105	662.194	480.836	8.00699	34
FBgn0036835	674	492.645	0	0
FBgn0030676	618	436.679	9.10671	35.119
FBgn0038613	2728	2546.32	0.177965	4.002
FBgn0031171	5303	5121.32	0.111626	5.048
FBgn0033984	3962.72	3781.05	16.3818	547
FBgn0038535	3403.86	3222.18	151.008	4296.97
FBgn0000527	3142	2960.32	3.02187	79
FBgn0023001	4168.13	3986.45	0.085216	3
FBgn0004512	4139.97	3958.29	15.2084	531.623
FBgn0263352	5788.64	5606.96	80.3515	3978.64
FBgn0265413	745.332	563.943	530.863	2643.81
FBgn0015872	1454.55	1272.87	0.978576	10.999
FBgn0053519	12242.4	12060.7	1.859	198.001
FBgn0033701	386	204.83	0	0
FBgn0038355	1335	1153.32	0	0
FBgn0053208	10019.8	9838.15	20.7524	1803
FBgn0033471	1528.41	1346.73	31.9513	380
FBgn0053770	558	376.695	0	0
FBgn0037483	2034.81	1853.13	0.244423	4
FBgn0010316	2530	2348.32	11.1389	231
FBgn0039319	1301	1119.32	0	0
FBgn0031640	1882	1700.32	23.2424	349
FBgn0003748	2784.88	2603.21	54.0059	1241.55
FBgn0267862	818	636.58	0	0
FBgn0029568	1603	1421.32	1.27472	16
FBgn0031596	942	760.51	0	0
FBgn0036762	1906.09	1724.42	157.206	2394
FBgn0027111	1897.28	1715.61	0.462027	7
FBgn0029663	4336.4	4154.72	1.44836	53.141
FBgn0031909	1214	1032.32	25.1193	229
FBgn0262612	493	311.726	0.726514	2
FBgn0262980	342	160.85	0	0
FBgn0259202	1952.67	1771	112.086	1753
FBgn0031498	1312.45	1130.77	8.01131	80
FBgn0054002	1148	966.322	2.24477	19.156
FBgn0266186	1091.37	909.691	97.5554	783.715
FBgn0028692	3328.95	3147.28	133.447	3709
FBgn0032614	1593.73	1412.05	0.160386	2
FBgn0036058	1970.45	1788.78	76.5978	1210
FBgn0001970	2160	1978.32	23.7541	415
FBgn0267052	629	447.665	0.053624	0.212
FBgn0051441	1219.59	1037.91	11.3465	104
FBgn0052453	592.5	411.191	0	0
FBgn0063368	726.056	544.68	0.623688	2.999
FBgn0039734	2363.65	2181.97	0.15569	3
FBgn0003141	1073	891.322	36.5885	288
FBgn0038491	1192.65	1010.97	49.0595	438
FBgn0037816	1829	1647.32	1.23732	18
FBgn0038256	1634.84	1453.17	58.9106	755.999
FBgn0010435	2554.77	2373.09	2.62444	55
FBgn0259992	375.243	194.079	1.16691	1.999
FBgn0015245	2356.62	2174.95	538.916	10351
FBgn0036783	699	517.636	0.218757	1
FBgn0038627	739.445	558.047	1.99094	9.812
FBgn0015520	2591.9	2410.22	8.87958	189
FBgn0036897	1789.55	1607.87	15.9164	226.001
FBgn0010877	3051	2869.32	83.586	2118
FBgn0265063	450	268.761	0	0
FBgn0032849	763.75	582.356	47.6392	245
FBgn0266724	575	393.692	18.6958	65
FBgn0033413	1548.24	1366.56	51.3749	620
FBgn0034883	1117.82	936.161	0.241917	2
FBgn0034859	3990	3808.32	15.2833	514
FBgn0050357	1525	1343.32	2.61318	31
FBgn0036830	3077	2895.32	0.014324	0.366
FBgn0035708	2070.25	1888.57	54.0229	901
FBgn0053322	1599	1417.32	0	0
FBgn0037737	1223.39	1041.71	19.5664	180
FBgn0039094	1330	1148.32	0.788885	8
FBgn0004240	496	314.725	0	0
FBgn0031869	6415.03	6233.35	0.127031	6.992
FBgn0040923	361	179.843	0	0
FBgn0264815	4520.44	4338.76	3.26236	125
FBgn0040849	2345	2163.32	0.052344	1
FBgn0051163	6063.2	5881.52	0.308049	16.001
FBgn0035676	3615.16	3433.48	0.627122	19.015
FBgn0039869	704	522.636	343.414	1585
FBgn0000157	2448.73	2267.05	0.005246	0.105
FBgn0010909	4889.43	4707.75	255.512	10622.8
FBgn0029992	5078	4896.32	18.8039	813.074
FBgn0030052	2631.93	2450.25	256.699	5554.53
FBgn0002791	2555	2373.32	15.3699	322.137
FBgn0263257	9856.66	9674.98	0.456659	39.016
FBgn0026404	2015	1833.32	26.0034	421
FBgn0031059	804.208	622.79	23.6368	130
FBgn0086348	825	643.577	0.879745	5
FBgn0038320	4628	4446.32	105.849	4156.24
FBgn0032394	1033	851.322	84.4631	635
FBgn0033178	1484	1302.32	88.428	1017
FBgn0000140	6338	6156.32	12.9123	702
FBgn0030915	1276	1094.32	20.7988	201
FBgn0034647	1472.07	1290.39	0.965293	11
FBgn0004592	1486	1304.32	0	0
FBgn0260467	1551	1369.32	0.6984	8.445
FBgn0025394	2829.48	2647.8	64.1261	1499.46
FBgn0000405	2628.37	2446.69	102.884	2223
FBgn0034506	1866	1684.32	0	0
FBgn0261800	6043.58	5861.9	404.062	20917
FBgn0036702	3093.89	2912.21	116.611	2999
FBgn0031036	1322.34	1140.66	30.3776	306
FBgn0260990	3785.02	3603.34	102.373	3257.64
FBgn0045073	2195.47	2013.8	76.2793	1356.55
FBgn0261560	754.971	573.581	208.081	1054
FBgn0032033	794.061	612.65	14.6017	79
FBgn0004919	3088.06	2906.38	2.80522	72.001
FBgn0028475	3031.92	2850.24	53.6901	1351.41
FBgn0036590	677	495.645	0	0
FBgn0004872	2977.66	2795.98	31.0342	766.28
FBgn0053490	1745	1563.32	0	0
FBgn0029948	721	539.629	0	0
FBgn0038950	1165	983.322	55.5058	482
FBgn0003866	4732	4550.32	41.4591	1666
FBgn0086519	421	239.79	0	0
FBgn0014076	468	286.748	0	0
FBgn0085349	382	200.833	0	0
FBgn0262125	2673.15	2491.47	159.892	3518
FBgn0033191	1259	1077.32	71.2642	678
FBgn0039601	2150	1968.32	46.1387	802
FBgn0023129	1529	1347.32	19.6667	234
FBgn0035678	1067	885.322	7.42677	58.065
FBgn0029639	729	547.626	0.206778	1
FBgn0028418	626	444.667	3.56517	14
FBgn0052039	643.617	462.271	20.8214	85
FBgn0053341	946	764.506	0	0
FBgn0052726	317.569	136.431	1.65999	2
FBgn0031018	993	811.455	6.41919	46
FBgn0042104	1408	1226.32	5.63265	61
FBgn0003321	3280	3098.32	35.8168	980
FBgn0010607	1057.2	875.522	20.5645	159
FBgn0029733	1868	1686.32	0	0
FBgn0032871	634	452.658	43.2776	173
FBgn0086909	1884.32	1702.64	11.9047	178.999
FBgn0265429	946	764.506	0	0
FBgn0037384	1631.02	1449.34	14.7665	189
FBgn0038894	1217	1035.32	0.765614	7
FBgn0034970	1476.09	1294.41	79.6952	911
FBgn0038032	3844.19	3662.51	0.136149	4.404
FBgn0031534	2027.92	1846.24	52.6243	858
FBgn0034308	3005.53	2823.85	27.9899	698
FBgn0259716	2078	1896.32	0.298569	5
FBgn0037085	1217	1035.32	0	0
FBgn0010228	827.389	645.945	199.646	1138.86
FBgn0086130	1732	1550.32	19.9401	273
FBgn0025456	937.208	755.707	3.44637	23
FBgn0032291	979	797.465	0.993971	7
FBgn0037098	8024.53	7842.86	15.0302	1041
FBgn0038626	1287	1105.32	0	0
FBgn0003890	1701	1519.32	94.4993	1267.92
FBgn0034538	1004	822.476	0	0
FBgn0259923	2668.62	2486.94	2.86855	63
FBgn0031069	2954.28	2772.6	102.956	2520.87
FBgn0026060	2458	2276.32	4.0681	81.778
FBgn0011743	1378	1196.32	0	0
FBgn0004896	2228	2046.32	0.110673	2
FBgn0261991	577	395.692	0	0
FBgn0014127	2616.61	2434.93	40.1339	863
FBgn0004607	10791.9	10610.2	0.073795	6.915
FBgn0262356	531	349.701	0.323811	1
FBgn0029736	2723	2541.32	44.38	996
FBgn0259737	795	613.588	0	0
FBgn0035686	720	538.629	0	0
FBgn0044810	602	420.687	0	0
FBgn0000422	2205.56	2023.88	0.727352	13
FBgn0262144	368	186.84	0	0
FBgn0043841	1174.94	993.269	1091.69	9575.88
FBgn0038070	1774	1592.32	0.213343	3
FBgn0037284	449	267.762	0	0
FBgn0038646	823	641.578	0.352994	2
FBgn0037179	566	384.695	0.294355	1
FBgn0034833	990	808.425	0	0
FBgn0032878	2170	1988.32	0	0
FBgn0040356	966	784.481	0.144346	1
FBgn0085193	474	292.745	0.029708	0.077
FBgn0033453	1432.89	1251.21	62.0841	686
FBgn0029526	1594.11	1412.43	5.56276	69.385
FBgn0029714	970	788.476	27.574	192
FBgn0026634	3015	2833.32	11.0516	276.524
FBgn0030406	1286.47	1104.8	16.7068	163
FBgn0037184	1502.44	1320.77	7.54474	88
FBgn0000017	12499.1	12317.4	355.858	38708.6
FBgn0000617	1124	942.322	87.8426	731
FBgn0031937	2263.5	2081.82	20.7671	381.795
FBgn0028956	2009.76	1828.08	29.7751	480.687
FBgn0016061	6358.18	6176.5	0.036666	2
FBgn0027609	1749	1567.32	46.7057	646.459
FBgn0030098	841.674	660.233	0.17151	1
FBgn0010053	1486	1304.32	10.3312	119
FBgn0260794	9914.24	9732.56	63.909	5492.9
FBgn0031720	955	773.493	0	0
FBgn0053526	3609.98	3428.3	54.037	1636
FBgn0036825	648.057	466.706	6444.49	26561
FBgn0039566	3123	2941.32	35.7685	929.088
FBgn0040764	318	136.862	0	0
FBgn0039713	729.209	547.834	14500.6	70153.3
FBgn0034897	3030.36	2848.68	10.4544	263
FBgn0037057	1758.93	1577.25	18.0941	252.029
FBgn0033721	393	211.825	0	0
FBgn0259214	4565.29	4383.61	44.8138	1734.83
FBgn0262736	2834.91	2653.23	539.198	12633.8
FBgn0037200	1418.55	1236.87	19.6835	215
FBgn0014877	1065	883.322	44.0988	344
FBgn0037115	2110	1928.32	0	0
FBgn0037398	2371	2189.32	0	0
FBgn0026315	1781	1599.32	54.5891	771
FBgn0037950	1711.66	1529.98	0.740117	10
FBgn0266084	4949.81	4768.13	7.57582	318.999
FBgn0265351	1225	1043.32	15.7956	145.535
FBgn0045477	2200	2018.32	0	0
FBgn0005624	6015.78	5834.1	14.8007	762.552
FBgn0265140	4310.81	4129.14	136.296	4970
FBgn0038649	1921	1739.32	15.4296	237
FBgn0000158	1894	1712.32	0.264522	4
FBgn0263494	467	285.75	0.022566	0.057
FBgn0037708	1652	1470.32	5.31403	69
FBgn0032373	2745.33	2563.65	2.47352	56
FBgn0050366	1015	833.322	0	0
FBgn0001179	2521.75	2340.08	40.5207	837.374
FBgn0052571	1366	1184.32	0.095613	1
FBgn0039124	1726	1544.32	0.146649	2
FBgn0036321	4206	4024.32	0	0
FBgn0027498	2006.85	1825.17	13.7112	221
FBgn0259954	300	118.87	0	0
FBgn0034703	1663	1481.32	9.86115	129
FBgn0283521	3061.23	2879.55	380.906	9686.25
FBgn0035590	744	562.612	46.0907	229
FBgn0027589	4116	3934.32	1.2e-05	0
FBgn0004372	1987.07	1805.39	0.062721	1
FBgn0034202	1783	1601.32	0	0
FBgn0038020	777.907	596.507	165.535	872
FBgn0032857	2303.59	2121.91	0.320194	6
FBgn0031538	1511	1329.32	22.9144	269
FBgn0010825	8534.47	8352.79	25.1534	1855.41
FBgn0033556	973	791.474	20.6022	144
FBgn0085481	1162	980.322	0	0
FBgn0025637	895.521	714.047	164.293	1036
FBgn0051410	661	479.645	0.236084	1
FBgn0031306	2616.83	2435.15	0.146303	3.146
FBgn0261526	3798.54	3616.87	0.093925	3
FBgn0035240	4486.6	4304.93	0.657599	25
FBgn0265535	1073	891.322	0.254087	2
FBgn0029688	9018.34	8836.67	36.2118	2825.86
FBgn0011279	546	364.698	0	0
FBgn0034595	477.129	295.872	2.29634	6
FBgn0266723	666	484.645	28.7388	123
FBgn0031635	2111.25	1929.58	40.199	685
FBgn0033708	2260	2078.32	0.016674	0.306
FBgn0003514	1117.16	935.483	470.022	3883
FBgn0053554	11479.7	11298.1	12.7889	1276
FBgn0260428	819	637.553	0	0
FBgn0037818	1377	1195.32	0	0
FBgn0011824	957	775.49	139.258	953.698
FBgn0022943	600	418.688	68.6959	254
FBgn0266525	4872.13	4690.45	38.1685	1581
FBgn0039726	1005	823.322	38.6477	281
FBgn0031776	576.094	394.785	199.348	695
FBgn0262535	568.5	387.189	0	0
FBgn0051805	2061.66	1879.98	0.120465	2
FBgn0033645	2033	1851.32	2.8136	46
FBgn0030186	1358	1176.32	0.076462	0.794
